# # x, Ib, If
9.999999999999999547e-08 9.999999999999819034e-01 7.499999999999984457e-01
1.022951286804554792e-07 9.999999999999813483e-01 7.499999999999984457e-01
1.046429335175096563e-07 9.999999999999804601e-01 7.499999999999985567e-01
1.070446234967399827e-07 9.999999999999791278e-01 7.499999999999983347e-01
1.095014353514992429e-07 9.999999999999783507e-01 7.499999999999983347e-01
1.120146341997621426e-07 9.999999999999774625e-01 7.499999999999983347e-01
1.145855141955881678e-07 9.999999999999763522e-01 7.499999999999981126e-01
1.172153991955384948e-07 9.999999999999750200e-01 7.499999999999980016e-01
1.199056434403859194e-07 9.999999999999739098e-01 7.499999999999981126e-01
1.226576322524709026e-07 9.999999999999727995e-01 7.499999999999977796e-01
1.254727827490649623e-07 9.999999999999713562e-01 7.499999999999977796e-01
1.283525445721043414e-07 9.999999999999700240e-01 7.499999999999976685e-01
1.312984006346733805e-07 9.999999999999688027e-01 7.499999999999976685e-01
1.343118678846190938e-07 9.999999999999673594e-01 7.499999999999974465e-01
1.373944980856944549e-07 9.999999999999658051e-01 7.499999999999972244e-01
1.405478786166273626e-07 9.999999999999645839e-01 7.499999999999972244e-01
1.437736332885293257e-07 9.999999999999624745e-01 7.499999999999972244e-01
1.470734231810672507e-07 9.999999999999610312e-01 7.499999999999970024e-01
1.504489474978238872e-07 9.999999999999590328e-01 7.499999999999966693e-01
1.539019444412898513e-07 9.999999999999571454e-01 7.499999999999966693e-01
1.574341921079405456e-07 9.999999999999552580e-01 7.499999999999966693e-01
1.610475094038535761e-07 9.999999999999530376e-01 7.499999999999963363e-01
1.647437569813406596e-07 9.999999999999508171e-01 7.499999999999961142e-01
1.685248381970792649e-07 9.999999999999485967e-01 7.499999999999960032e-01
1.723927000922319594e-07 9.999999999999462652e-01 7.499999999999958922e-01
1.763493343950603822e-07 9.999999999999437117e-01 7.499999999999955591e-01
1.803967785465537393e-07 9.999999999999412692e-01 7.499999999999954481e-01
1.845371167495938278e-07 9.999999999999381606e-01 7.499999999999950040e-01
1.887724810421993558e-07 9.999999999999353850e-01 7.499999999999950040e-01
1.931050523954062669e-07 9.999999999999323874e-01 7.499999999999947820e-01
1.975370618363422137e-07 9.999999999999292788e-01 7.499999999999944489e-01
2.020707915970771703e-07 9.999999999999260591e-01 7.499999999999943379e-01
2.067085762898450913e-07 9.999999999999226175e-01 7.499999999999938938e-01
2.114528041092345183e-07 9.999999999999190647e-01 7.499999999999935607e-01
2.163059180619733229e-07 9.999999999999151790e-01 7.499999999999933387e-01
2.212704172249361895e-07 9.999999999999112932e-01 7.499999999999930056e-01
2.263488580320291995e-07 9.999999999999070743e-01 7.499999999999926725e-01
2.315438555906062183e-07 9.999999999999029665e-01 7.499999999999924505e-01
2.368580850280986303e-07 9.999999999998984146e-01 7.499999999999920064e-01
2.422942828695561385e-07 9.999999999998936406e-01 7.499999999999915623e-01
2.478552484467997860e-07 9.999999999998887557e-01 7.499999999999913403e-01
2.535438453399164433e-07 9.999999999998834266e-01 7.499999999999906741e-01
2.593630028518425576e-07 9.999999999998780975e-01 7.499999999999902300e-01
2.653157175167862599e-07 9.999999999998723244e-01 7.499999999999898970e-01
