-2999.9999999999995	215.17806832146766
-2988.2735178822677	170.28757546268469
-2976.592804587515	125.53203779967305
-2964.9576812122714	81.18796227421525
-2953.367969551331	37.510163089847346
-2941.8234920950176	-5.265763248701464
-2930.324072026469	-46.92136200750514
-2918.869533218931	-87.25356275154029
-2907.4597002330543	-126.07317885314787
-2896.09439831421	-163.20361650495406
-2884.773453389816	-198.479756133846
-2873.4966920666666	-231.74697690159775
-2862.2639416282777	-262.86030089953294
-2851.0750300322443	-291.6836381982712
-2839.929785907601	-318.0891174516548
-2828.8280385522016	-341.95648952975773
-2817.7696179301015	-363.1725938530206
-2806.7543546689535	-381.6308788533259
-2795.782080057418	-397.2309693984288
-2784.852626042574	-409.8782751591736
-2773.965825227345	-419.4836348310604
-2763.121510867939	-425.96299188724186
-2752.3195168712923	-429.2370981719511
-2741.5596777925257	-429.2312421683461
-2730.8418288324106	-425.874999213021
-2720.1658058348457	-419.10200129720835
-2709.5314452843404	-408.8497244047881
-2698.9385843035157	-395.0592915999052
-2688.3870606505993	-377.6752903003173
-2677.8767127169554	-356.6456023635533
-2667.4073795245968	-331.9212457763824
-2656.978900723724	-303.45622687909093
-2646.59111659027	-271.2074021775336
-2636.2438680234527	-235.13434890138373
-2625.936996543339	-195.19924355858615
-2615.6703442884163	-151.3667478159742
-2605.443754013176	-103.60390110581628
-2595.2570690857046	-51.88001941949272
-2585.1101334852833	3.833400196704317
-2575.002791800003	63.56276988097367
-2564.9348892243756	127.33249632601995
-2554.906271556973	195.1650616376096
-2544.916785198057	267.0811000068076
-2534.9662771472317	343.09947049090255
-2525.054595001097	421.188813828018
-2515.1815869509182	467.0055416433744
-2505.347101780296	493.1943196086117
-2495.5509888628544	507.1753333100988
-2485.7930981599334	512.1037368043701
-2476.0732802182874	509.89272897544777
-2466.3913861678	501.87302069437754
-2456.747267719203	489.04421461960214
-2447.1407771618046	472.19544590152157
-2437.5717673612257	451.97174136976173
-2428.0400917571496	428.9140409167031
-2418.5456043610734	403.48500454962596
-2409.0881597540765	376.0865252093494
-2399.6676130845885	347.0721024279227
-2390.283820066176	316.7558760591266
-2380.9366369753266	285.41940320473446
-2371.6259206492523	253.3168599590417
-2362.3515284836967	220.6791131401898
-2353.113318430747	187.71696205673587
-2343.9111489966617	154.62375810504705
-2334.744879239703	121.57754954067077
-2325.614368767977	88.74285808997213
-2316.5194777372844	56.272166052308094
-2307.4600668489775	24.30717284336437
-2298.43599734783	-7.0201341800596415
-2289.4471310199056	-37.58656005030494
-2280.4933301904484	-67.27690670853998
-2271.5744577217692	-95.98328044346266
-2262.6903770111444	-123.60448530068746
-2253.840951988731	-150.04548883285278
-2245.0260471154725	-175.21694913494062
-2236.245527381031	-199.0347941260304
-2227.499258301714	-221.41984563340782
-2218.7871059184185	-242.2974821057393
-2210.1089367945783	-261.5973348034962
-2201.4646180141176	-279.2530131411086
-2192.854017179418	-295.2018555289334
-2184.2770024092906	-309.38470261540203
-2175.7334423369543	-321.7456902854304
-2167.2232061080276	-332.2320601492424
-2158.7461633785188	-340.793985571274
-2150.3021843128336	-347.38441155318156
-2141.8911395817854	-351.9589070078672
-2133.512900360615	-354.47552814994805
-2125.1673383270168	-354.89469188836847
-2116.854325659173	-353.1790582436448
-2108.573735033797	-349.29342092940743
-2100.3254396241846	-343.2046053387011
-2092.109313098266	-334.88137326249034
-2083.925229616678	-324.2943337431242
-2075.7730638308294	-311.4158595309727
-2067.6526908809915	-296.2200086694952
-2059.563986394373	-278.6824507837973
-2051.5068264832234	-258.78039769153844
