1.0605990085868969e-7; 6.300596287194151e-11
1.3103237535130968e-7; 3.9033319750484894e-11
1.5403678902402275e-7; 2.8649455117718365e-11
1.7096350146569603e-7; 2.213698062613918e-11
2.5716430201044714e-7; 1.2105911476324294e-11
2.812821113936013e-7; 1.0046757022271952e-11
3.4514956979752754e-7; 5.945201049667361e-12
4.010284342607242e-7; 4.399188110709212e-12
4.5496227565589243e-7; 3.5918196518210645e-12
5.413907447846903e-7; 2.503053926198055e-12
6.357501681849765e-7; 1.8106861952939149e-12
7.015739306600129e-7; 1.6063985010244782e-12
8.726960579836164e-7; 1.0255332227542283e-12
0.0000010325948992476397; 7.384939121313831e-13
0.0000011429663814134597; 6.084178510104267e-13
0.0000012829976207032047; 5.275047947371634e-13
0.0000015267266641572096; 3.7010643020209124e-13
0.0000017836057349449347; 2.8087711158793943e-13
0.000001964996279115512; 2.545109049384564e-13
0.000002394775361521074; 1.6525309242379766e-13
0.0000028142946712300352; 1.2855626964387745e-13
0.0000031891584229260866; 1.0841902613979142e-13
0.000004076752641021984; 7.050247282923323e-14
0.000004772802857300004; 5.593908617505258e-14
0.000005319112198416509; 4.94480700510901e-14
0.000006661789359744284; 3.3682450304249845e-14
0.000007799199532240353; 2.7757623484203352e-14
0.000008632836433514544; 2.466647243332465e-14
0.000010885977487826426; 1.737698408926696e-14
0.000012843995768893918; 1.4085849866443533e-14
0.000014203396856736761; 1.2866951985621867e-14
0.000018033013814482735; 9.273524182277081e-15
0.00002136483288845715; 7.608289878031594e-15
0.000023689466455009763; 7.03364875043399e-15
0.000030282626990431273; 5.177527952037048e-15
0.00003537782396637946; 4.413283979103807e-15
0.00003871077042546329; 4.135603223892532e-15
0.00004815278230197225; 3.215312062295505e-15
0.000056374216734470356; 2.8363259643027515e-15
0.00006239991554574116; 2.6387283752151962e-15
0.00007976681831542391; 2.160765957356832e-15
0.00009366944050692843; 1.9767369196552745e-15
0.00010266507087777619; 1.9063347253765268e-15
0.00013213660768892352; 1.751692214092037e-15
0.00015634720227650063; 1.8109099613631967e-15
0.00017596831091512045; 1.7222821534831544e-15
0.00023433965036561243; 1.853579729146726e-15
0.00027518289436513415; 1.97393030191396e-15
0.00030161033525398723; 2.032699605501582e-15
0.00038293257571312566; 2.465104879151901e-15
0.00044967419882647726; 2.7749649953549503e-15
0.0004928590716949234; 2.9274913493113946e-15
0.0006257471038874875; 3.8143524115771646e-15
0.0007310320500199121; 4.595467286167037e-15
0.0008053771245850235; 4.924894908845459e-15
0.0009815271994087723; 7.534917155320118e-15
0.0011521616893615686; 1.0728464024974954e-14
0.0012894048606783455; 1.3406786516593796e-14
0.0015395926520379891; 2.648632066194949e-14
0.0018891700537997122; 6.19049095359018e-14
0.002135945595246351; 9.204151472348659e-14
0.002481749921433252; 2.0766124172780647e-13
0.003007409638937932; 5.105824102320305e-13
0.003446958616350626; 9.271178073728235e-13
0.004115424317323415; 2.309265196172259e-12
0.004947214819021816; 5.9321744428381215e-12
0.005595632316883355; 9.851388446397319e-12
0.006544559718019259; 2.386235591256222e-11
0.007966907745522684; 6.294546403801009e-11
0.009007596469442726; 1.0780034878304639e-10
0.010394762671263127; 2.505247517746978e-10
0.012653886404389122; 6.427689263365676e-10
0.014510815511532547; 1.2199105529935101e-9
0.01723737702202339; 2.9376278625834735e-9
0.020583806187799075; 7.374007082076263e-9
0.0234585242486055; 1.3467947632994615e-8
0.02813792041847933; 3.5131852645658056e-8
0.03373893736517793; 8.456251961845007e-8
0.03846770585963037; 1.5685137663966527e-7
0.04540857569056168; 3.8871535141938483e-7
0.05507470964825459; 0.0000010109033017690629
0.06283998984430152; 0.0000018231158047854542
0.07411749272954118; 0.000004416476577582745
0.08859168565305099; 0.000010715761834225304
0.10090254786951074; 0.00001939001570435936
0.1194738631123512; 0.000048949089910990506
0.1296638748341788; 0.00005787405191593131
0.14346894727634427; 0.00012677972279051563
0.16370859917771788; 0.00022003484142902615
0.19280522069491962; 0.0005447670522644406
0.23364331520582285; 0.0014096622998921865
0.26536722102786636; 0.002498831903096306
0.31079281956701027; 0.005926278431335227
0.37662188007191727; 0.015234063843522582
0.42749414898929994; 0.027031317347958446
0.5072870970810791; 0.06650096946553001
0.6084783431266932; 0.17148763303770614
0.6950363531090055; 0.30513384517102593
0.8011604114687758; 0.6948469689178317
