20.291537421626803	15.974043035209645
17.5189107107811	13.89454491991107
15.896986979370135	12.678055739755138
14.74617010017821	11.814878732463946
13.853482040454724	11.14528069692209
13.124056723738542	10.598112390176343
12.50728971399402	10.135420791044066
11.972974690101445	9.734551456409031
11.501627972471661	9.380891916555845
11.079946257694164	9.064464976488923
10.69844085651882	8.778154394720069
10.350105686756553	8.516705878219785
10.029620266813417	8.27612932782247
9.73284891615756	8.053323238813418
9.456513152118417	7.845828998749527
9.197970032106484	7.6516646443320155
8.955057812489994	7.469209105759874
8.725985790046376	7.297119588003791
8.50925396686262	7.134271319657143
8.303593345355335	6.979712774368098
8.107920805380308	6.832631828830875
7.921304487973782	6.69232980074352
7.74293688018561	6.558201262575852
7.5721136324182785	6.429718154722477
7.408216702673705	6.306417143801466
7.250700808810146	6.187889461993626
7.099082438891815	6.073772664918335
6.952930861143542	5.963743889218834
6.811860712162658	5.857514293834357
6.6755258421552774	5.754824444037366
6.543614169729539	5.655440452632424
6.415843353837461	5.559150734014461
6.291957131908015	5.465763257866415
6.171722204786778	5.375103212958353
6.054925573334497	5.287011009687523
5.941372250309409	5.20134056407815
5.8308832858135595	5.117957816951293
5.723294056110398	5.036739450620374
5.618452774751387	4.9575717723157915
5.5162191922296175	4.880349739002237
5.416463456219922	4.804976102633419
5.319065109179769	4.731360658425047
5.22391220391224	4.659419581597111
5.130900520815148	4.5890748403786095
5.039932873101604	4.520253674988806
4.950918488387985	4.4528881338920225
4.863772456792689	4.386914659933634
4.7784152371421005	4.322273720054607
4.694772214093393	4.258909473191921
4.61277330000096	4.196769471734987
4.532352576209176	4.135804392550178
4.4534479691770965	4.075967794127736
4.376000957453493	4.017215896864895
4.29995630604166	3.9595073838898758
4.22526182513805	3.902803220164813
4.151868150609215	3.8470664878910665
4.079728543898205	3.7922622364852767
4.008798709332621	3.738357345605402
3.9390366270492825	3.6853203998879724
3.870402399960472	3.6331215742153384
3.8028581133690174	3.581732528468388
3.7363677059979903	3.5311263108391135
3.67089685133909	3.4812772688811178
3.606412848344588	3.4321609675667344
3.542884520593571	3.383754113698871
3.480282123156108	3.3360344860953126
3.4185772564607357	3.2889808710245667
3.357742789065328	3.2425730049932384
3.297752771113781	3.1967915064974024
3.238582391086797	3.151617850403589
3.1802078862650287	3.1070342939271103
3.122606496944223	3.063023845936867
3.065756408096672	3.019570222391056
3.0096366980894578	2.97665780794817
2.9542272906948637	2.9342716200033956
2.899508910279436	2.892397275108376
2.8454630399220124	2.8510209575869747
2.7920718822340054	2.8101293901770483
2.7393183226753695	2.7697098065433208
2.6871858951779113	2.7297499255201245
2.6356587499039477	2.6902379269550285
2.5847216229831127	2.651162429035474
2.5343598080834364	2.612512466990532
