-104.59474178280549	1.0100508630693235
-104.49373622288617	1.0100609732799835
-104.39272965662565	1.0100711038457122
-104.29172208201437	1.0100812548287965
-104.19071349697634	1.010090408222736
-104.08970389904125	1.0101005981708813
-103.98869328668759	1.0101108087165982
-103.8876816578816	1.0101210399207263
-103.78666901058338	1.0101312918513525
-103.68565534274693	1.0101415645651097
-103.5846406523201	1.0101518581285325
-103.48362493724453	1.0101621726082504
-103.38260819545565	1.0101725080608237
-103.28159042488272	1.0101828645542845
-103.18057162344867	1.0101932421537332
-103.07955178907024	1.0102036409214388
-102.97853091965776	1.0102140609239472
-102.87750901311524	1.0102245022263137
-102.77648606734049	1.0102349648936602
-102.67546208022469	1.010245448992517
-102.57443704965283	1.0102559545850534
-102.47341097350336	1.0102664817434692
-102.37238384949455	1.010275974674575
-102.27135567519656	1.0102865429824375
-102.17032644891428	1.0102971330471673
-102.06929616850023	1.0103077449338782
-101.96826483180028	1.0103183787117713
-101.86723243665371	1.0103290344473181
-101.76619898089322	1.0103397122098108
-101.66516446234485	1.0103504120684035
-101.56412887882792	1.010361134088167
-101.46309222815512	1.0103718783439544
-101.36205450813236	1.010382644897911
-101.26101571655883	1.0103934338249363
-101.15997585122692	1.010404245192772
-101.0589349099222	1.010415079070668
-100.95789289042342	1.0104259355291507
-100.85684979050245	1.0104368146417118
-100.75580560792427	1.0104477164775103
-100.65476034044691	1.010458641105655
-100.55371398534179	1.0104684928197902
-100.45266654067322	1.0104794609550685
-100.3516180043344	1.0104904520931548
-100.25056837405542	1.0105014663045313
-100.14951764755922	1.0105125036654437
-100.04846582256171	1.0105235642463906
-99.94741289677165	1.0105346481206905
-99.84635886789064	1.0105457553645547
-99.74530373361311	1.0105568860498158
-99.64424749162623	1.010568040249847
-99.54319013960999	1.0105792180393227
-99.44213167523708	1.0105904194958115
-99.34107209617281	1.0106016446925916
-99.24001140007528	1.0106128937071432
-99.13894958459511	1.0106241666127607
-99.0378866473756	1.0106354634855128
-98.93682258605259	1.010646784402874
-98.83575739785485	1.0106569938505638
-98.73469108052697	1.0106683606659104
-98.6336236319545	1.010679751748539
-98.53255504974325	1.01069116718015
-98.4314853314914	1.0107026070339447
-98.3304144747895	1.010714071390121
-98.22934247722053	1.0107255603275924
-98.12826933635966	1.0107370739279697
-98.02719504977446	1.0107486122686185
-97.9261196150247	1.0107601754255446
-97.82504302966233	1.010771763485987
-97.72396529123155	1.010783376525922
-97.62288639726869	1.0107950146255253
-97.5218063453022	1.0108066778734413
-97.42072513285258	1.0108183663413552
-97.3196427574324	1.0108300801164372
-97.2185592165463	1.010841819278863
-97.11747450714348	1.0108524063003514
-97.0163886270922	1.0108641939285237
-96.91530157403653	1.0108760071873715
-96.81421334544878	1.0108878461584374
-96.7131239387931	1.0108997109231797
-96.6120333515254	1.0109116015715696
-96.51094158109343	1.0109235181851104
-96.40984862493666	1.010935460850855
-96.3087544804862	1.010947429654559
-96.20765914516494	1.0109594246762117
-96.10656261638728	1.0109714460085062
-96.00546489155934	1.0109834937371733
-95.90436596807868	1.01099556794494
-95.80326584333446	1.0110076687245826
-95.70216451470728	1.0110197961574294
-95.60106197956922	1.0110319503418117
-95.49995823507881	1.0110429120467885
-95.39885327824692	1.0110551172879483
-95.29774710696438	1.0110673495333713
